STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross
New Mexico,San Juan County,35,045,13893376.0,0.033879454496876786,4707.0,0.03996080371008573,6011.0
New Mexico,San Miguel County,35,047,1420224.0,0.12505069622820061,1776.0,0.12289903866648648,1355.0
New Mexico,Sandoval County,35,043,19243606.0,0.04884219724723111,9399.0,0.050432926176895,7429.0
New Mexico,Santa Fe County,35,049,32087245.0,0.024536229271163668,7873.0,0.033028723749398796,7111.0
New Mexico,Sierra County,35,051,274250.0,0.1910665451230629,524.0,0.20362595719923895,777.0
New Mexico,Socorro County,35,053,532096.0,0.15279197738753908,813.0,0.22797391978357676,1500.0
New Mexico,Taos County,35,055,1962600.0,0.09696321206562723,1903.0,0.07329810187935833,1172.0
New Mexico,Torrance County,35,057,488928.0,0.2474802015838733,1210.0,0.2776268423554982,654.0
New Mexico,Union County,35,059,84840.0,0.4384724186704385,372.0,0.44321792941963534,318.0
New Mexico,Valencia County,35,061,5374913.0,0.0722802396987635,3885.0,0.08990575255734194,3951.0
New York,Albany County,36,001,59466988.0,0.03881649428755329,23083.0,0.03273156745393838,21858.0
New York,Allegany County,36,003,5048890.0,0.05660650162709031,2858.0,0.0736883401433055,1991.0
New York,Bronx County,36,005,342113868.0,0.015474672309980723,52941.0,0.012266146337776082,63870.0
New York,Broome County,36,007,27221766.0,0.04300602686835233,11707.0,0.027472586025000266,9023.0
New York,Cattaraugus County,36,009,7152272.0,0.03923228870490384,2806.0,0.059236803041467764,3550.0
New York,Cayuga County,36,011,6631749.0,0.0616730217021181,4090.0,0.06939366278512676,4128.0
New York,Chautauqua County,36,013,17058600.0,0.033226642280140224,5668.0,0.034184643480075216,3919.0
New York,Chemung County,36,015,6999804.0,0.042944059576525286,3006.0,0.05601176542390767,5121.0
New York,Chenango County,36,017,3720900.0,0.05818484775188799,2165.0,0.0939345142243693,2261.0
New York,Clinton County,36,019,6928071.0,0.0841215397474997,5828.0,0.05213287980747381,3338.0
New York,Columbia County,36,021,5125256.0,0.05340221054323921,2737.0,0.0690568609296393,3413.0
New York,Cortland County,36,023,4516224.0,0.06607289629566647,2984.0,0.07340463196962482,1924.0
New York,Delaware County,36,025,3545680.0,0.07081857358814107,2511.0,0.07760621534350996,1723.0
New York,Dutchess County,36,027,62267794.0,0.02978907523205335,18549.0,0.02262949437001807,13524.0
New York,Erie County,36,029,275371551.0,0.011942046983640658,32885.0,0.009486450698175903,30082.0
New York,Essex County,36,031,3547008.0,0.08790507379740897,3118.0,0.08408960960237996,1956.0
New York,Franklin County,36,033,5348609.0,0.08486318592366726,4539.0,0.078292550258465,2516.0
New York,Fulton County,36,035,2912580.0,0.06729428891223589,1960.0,0.1095559138208999,3588.0
New York,Genesee County,36,037,3296604.0,0.06533996803983737,2154.0,0.08221237435227136,2987.0
New York,Greene County,36,039,2211773.0,0.06044924140045113,1337.0,0.06710270787093135,2389.0
New York,Hamilton County,36,041,83600.0,0.13875598086124402,116.0,0.392832918833371,139.0
New York,Herkimer County,36,043,3660240.0,0.07231766222979914,2647.0,0.07930279259570994,2510.0
New York,Jefferson County,36,045,25298196.0,0.0484738121247855,12263.0,0.05188495654937633,12211.0
New York,Kings County,36,047,934759376.0,0.009886715487729968,92417.0,0.009085526128692548,142867.0
New York,Lewis County,36,049,1310850.0,0.06369912652095969,835.0,0.16007117858621264,1191.0
New York,Livingston County,36,051,5831565.0,0.08068160090816101,4705.0,0.08651627936034874,3739.0
New York,Madison County,36,053,8428200.0,0.04900215941719466,4130.0,0.06854333477385523,4192.0
New York,Monroe County,36,055,264912480.0,0.013535036174966162,35856.0,0.011475287363641671,31390.0
New York,Montgomery County,36,057,2770029.0,0.0961361776356854,2663.0,0.08167701028874423,1915.0
New York,Nassau County,36,059,327383828.0,0.014162581054553494,46366.0,0.00979093394585547,51427.0
New York,New York County,36,061,695360746.0,0.018307763377830938,127305.0,0.015650276880645506,133031.0
New York,Niagara County,36,063,20618631.0,0.0329604812269059,6796.0,0.03322548492654174,9022.0
New York,Oneida County,36,065,36714870.0,0.028201107616614193,10354.0,0.023848428200640204,8413.0
New York,Onondaga County,36,067,140633724.0,0.01711538265174575,24070.0,0.017652581244546977,24272.0
New York,Ontario County,36,069,14389716.0,0.04769378353262844,6863.0,0.05004285512796866,6642.0
New York,Orange County,36,071,65236743.0,0.025497900776560844,16634.0,0.018847598791858156,20841.0
New York,Orleans County,36,073,2704522.0,0.09280752754091111,2510.0,0.1366535074400243,2016.0
New York,Oswego County,36,075,15945019.0,0.04075253845730757,6498.0,0.05273099583511143,6376.0
New York,Otsego County,36,077,5796014.0,0.0691682249214719,4009.0,0.07593638780862047,2909.0
New York,Putnam County,36,079,5383840.0,0.08874706529168772,4778.0,0.05761092020341809,5331.0
New York,Queens County,36,081,671070816.0,0.011475987058868016,77012.0,0.011061122537772002,104277.0
New York,Rensselaer County,36,083,28174063.0,0.0432241526541628,12178.0,0.04149358958678596,8685.0
New York,Richmond County,36,085,57448580.0,0.022853480451562075,13129.0,0.01643206149503395,14112.0
New York,Rockland County,36,087,37121508.0,0.03519253582047367,13064.0,0.02135199268407893,11632.0
New York,Saratoga County,36,091,39738125.0,0.03738475330680549,14856.0,0.030367257983582984,13285.0
New York,Schenectady County,36,093,17013747.0,0.05141136752533113,8747.0,0.04409401461432947,9654.0
New York,Schoharie County,36,095,2413398.0,0.0866413248042801,2091.0,0.13185560630816104,1564.0
New York,Schuyler County,36,097,564896.0,0.11311816688381578,639.0,0.21150124412496543,1071.0
New York,Seneca County,36,099,2880225.0,0.08606966469633448,2479.0,0.12274466098376458,1793.0
New York,St. Lawrence County,36,089,14830722.0,0.04206133727002637,6238.0,0.037687799840586324,3759.0
New York,Steuben County,36,101,10531680.0,0.03408762894428999,3590.0,0.048585806003817456,4760.0
New York,Suffolk County,36,103,378753546.0,0.011062866722309182,41901.0,0.007613943598744503,46649.0
New York,Sullivan County,36,105,5659644.0,0.06086955292594375,3445.0,0.06169536756303298,3736.0
New York,Tioga County,36,107,2542993.0,0.09764085076128798,2483.0,0.09301009426259928,2406.0
New York,Tompkins County,36,109,24802600.0,0.06263456250554376,15535.0,0.052880366621449265,8948.0
New York,Ulster County,36,111,21740496.0,0.039962289728808394,8688.0,0.03151708168523555,7700.0
New York,Warren County,36,113,5086000.0,0.07933543059378687,4035.0,0.09592225814741548,4815.0
New York,Washington County,36,115,4670512.0,0.0806977907347203,3769.0,0.09310432333375951,3845.0
New York,Wayne County,36,117,6316941.0,0.07274090418131181,4595.0,0.05925327756554268,3434.0
New York,Westchester County,36,119,235985340.0,0.019418155382025,45824.0,0.012072374797567365,42952.0
New York,Wyoming County,36,121,2219504.0,0.08069370453939259,1791.0,0.13050093411194943,2755.0
New York,Yates County,36,123,1037358.0,0.09562754613161512,992.0,0.2233865602129075,1343.0
North Carolina,Alamance County,37,001,28827750.0,0.03521953673110111,10153.0,0.035810718831957807,7913.0
North Carolina,Alexander County,37,003,1993410.0,0.11467786356043161,2286.0,0.0954664219693396,2216.0
North Carolina,Alleghany County,37,005,220120.0,0.14810103579865527,326.0,0.2535088042922572,481.0
North Carolina,Anson County,37,007,1554816.0,0.08804900386926813,1369.0,0.12531291306370504,1697.0
North Carolina,Ashe County,37,009,751856.0,0.08592070822072312,646.0,0.0935297966241561,1045.0
North Carolina,Avery County,37,011,1561500.0,0.11873198847262248,1854.0,0.148975127869176,1087.0
North Carolina,Beaufort County,37,013,3034200.0,0.03852745369454881,1169.0,0.08862629246676515,2556.0
North Carolina,Bertie County,37,015,849420.0,0.15975606884697793,1357.0,0.1124473419846129,1088.0
North Carolina,Bladen County,37,017,1048640.0,0.09173787000305157,962.0,0.10157314505140592,1312.0
North Carolina,Brunswick County,37,019,25782435.0,0.044499287984241985,11473.0,0.03456389183457052,6258.0
North Carolina,Buncombe County,37,021,69498270.0,0.023896997723828233,16608.0,0.021498100833476846,16246.0
North Carolina,Burke County,37,023,9662976.0,0.04422033129338208,4273.0,0.060340234569090455,4435.0
North Carolina,Cabarrus County,37,025,31369800.0,0.04809721451842218,15088.0,0.03500646551097242,14923.0
North Carolina,Caldwell County,37,027,6932345.0,0.06812990409450193,4723.0,0.060881804460733456,3014.0
North Carolina,Camden County,37,029,147686.0,0.32704521755616645,483.0,0.22368771306147334,521.0
North Carolina,Carteret County,37,031,11976594.0,0.04848623907598437,5807.0,0.06237567721519369,4148.0
North Carolina,Caswell County,37,033,629356.0,0.1592103674232072,1002.0,0.09691065843151743,1002.0
North Carolina,Catawba County,37,035,23703678.0,0.042014576809556725,9959.0,0.042421648493483316,8861.0
North Carolina,Chatham County,37,037,4982490.0,0.09079797450672254,4524.0,0.07254341166530595,4281.0
North Carolina,Cherokee County,37,039,1917668.0,0.09574128577000816,1836.0,0.11291190768557924,1611.0
North Carolina,Chowan County,37,041,361816.0,0.2993234130055056,1083.0,0.20593493028244544,1152.0
North Carolina,Clay County,37,043,221660.0,0.23369123883425066,518.0,0.28049077932957933,529.0
North Carolina,Cleveland County,37,045,10433664.0,0.050097453780378595,5227.0,0.04651242531905765,4178.0
North Carolina,Columbus County,37,047,5058804.0,0.05659440452723608,2863.0,0.08151605658902042,2869.0
North Carolina,Craven County,37,049,22769100.0,0.040576922232323634,9239.0,0.05444693400926089,10424.0
North Carolina,Cumberland County,37,051,151604500.0,0.02446893067158297,37096.0,0.025616857734730762,34511.0
North Carolina,Currituck County,37,053,1425435.0,0.1351166486020057,1926.0,0.12624562348505253,1575.0
North Carolina,Dare County,37,055,2953179.0,0.07175318529625194,2119.0,0.11112312682766837,2497.0
North Carolina,Davidson County,37,057,23264295.0,0.03790787556639907,8819.0,0.046762759047324465,9449.0
North Carolina,Davie County,37,059,2156688.0,0.1356709918170825,2926.0,0.10132947100347356,2145.0
North Carolina,Duplin County,37,061,3022032.0,0.08256034350397348,2495.0,0.09364593923201227,2675.0
North Carolina,Durham County,37,063,109245204.0,0.02828224843627918,30897.0,0.03273729231925787,28001.0
North Carolina,Edgecombe County,37,065,2523402.0,0.07913919383435537,1997.0,0.12600996753001587,3471.0
North Carolina,Forsyth County,37,067,112764533.0,0.020578278810412846,23205.0,0.018509639196456755,19209.0
North Carolina,Franklin County,37,069,6458208.0,0.07201688146309317,4651.0,0.10152360386299564,4062.0
North Carolina,Gaston County,37,071,41522733.0,0.03158992448787029,13117.0,0.03186308742094372,10079.0
North Carolina,Gates County,37,073,250646.0,0.24097731461902444,604.0,0.4055876087504613,1110.0
North Carolina,Graham County,37,075,118552.0,0.22690464943653418,269.0,0.2996621989757001,495.0
North Carolina,Granville County,37,077,6109033.0,0.07798288206987915,4764.0,0.09047525850317405,5307.0
North Carolina,Greene County,37,079,1434924.0,0.16704717462388252,2397.0,0.13874034462269758,1401.0
North Carolina,Guilford County,37,081,209805700.0,0.017393712372924093,36493.0,0.017073681122620962,28263.0
North Carolina,Halifax County,37,083,3774150.0,0.039240623716598436,1481.0,0.06433929663543168,2407.0
North Carolina,Harnett County,37,085,26937491.0,0.05104038828263553,13749.0,0.053648138898140636,11475.0
North Carolina,Haywood County,37,087,6327393.0,0.059645417947012294,3774.0,0.057852090375769466,2945.0
North Carolina,Henderson County,37,089,18000216.0,0.044293912917489436,7973.0,0.038055183676200956,5095.0
North Carolina,Hertford County,37,091,2521455.0,0.09125683385188313,2301.0,0.14013197686667073,1031.0
North Carolina,Hoke County,37,093,4487280.0,0.13694264677042664,6145.0,0.09992756457363947,4558.0
North Carolina,Hyde County,37,095,130780.0,0.27527144823367483,360.0,0.227520244988624,211.0
North Carolina,Iredell County,37,097,38314171.0,0.031160794265912735,11939.0,0.031246894282832685,8379.0
North Carolina,Jackson County,37,099,5652650.0,0.10237676134202542,5787.0,0.09858253711757241,2727.0
North Carolina,Johnston County,37,101,28106820.0,0.04789229091017767,13461.0,0.03390933060213283,11172.0
North Carolina,Jones County,37,103,244062.0,0.25157541936065425,614.0,0.3100307287093942,339.0
North Carolina,Lee County,37,105,5335792.0,0.05549316764971348,2961.0,0.08483816988973641,3586.0
North Carolina,Lenoir County,37,107,3854133.0,0.07438767681343639,2867.0,0.08447681304515682,2582.0
North Carolina,Lincoln County,37,109,6955400.0,0.08670960692411651,6031.0,0.07196963813251733,5004.0
North Carolina,Macon County,37,113,3283138.0,0.08175105645879034,2684.0,0.07260607293467801,1392.0
North Carolina,Madison County,37,115,1502340.0,0.10297269592768614,1547.0,0.28766682025207035,1411.0
North Carolina,Martin County,37,117,669390.0,0.15417021467306055,1032.0,0.0963829097418982,547.0
North Carolina,McDowell County,37,111,2743048.0,0.07673945187980669,2105.0,0.07429093172546196,1585.0
North Carolina,Mecklenburg County,37,119,573357710.0,0.013725462940055343,78696.0,0.012680406939844053,71834.0
North Carolina,Mitchell County,37,121,371000.0,0.1423180592991914,528.0,0.18134441704040338,911.0
North Carolina,Montgomery County,37,123,1271961.0,0.10975179270433606,1396.0,0.13681517158338352,909.0
North Carolina,Moore County,37,125,13284000.0,0.062247816922613664,8269.0,0.0464367509260107,5838.0
North Carolina,Nash County,37,127,10040652.0,0.07490549418503897,7521.0,0.06676511226764756,4949.0
North Carolina,New Hanover County,37,129,57993166.0,0.03491790739619216,20250.0,0.03093910681803366,14817.0
North Carolina,Northampton County,37,131,1013376.0,0.11989626752557786,1215.0,0.1279840802247545,1276.0
North Carolina,Onslow County,37,133,95050200.0,0.0335096612106024,31851.0,0.0342627827122263,25154.0
North Carolina,Orange County,37,135,39675090.0,0.05044475009382462,20014.0,0.0551103321559813,14829.0
North Carolina,Pamlico County,37,137,669284.0,0.0984634325637547,659.0,0.188132581318087,974.0
North Carolina,Pasquotank County,37,139,4123245.0,0.09424615806239987,3886.0,0.07998373017384425,2226.0
North Carolina,Pender County,37,141,5727420.0,0.09075639642282214,5198.0,0.07524353375881761,3808.0
North Carolina,Perquimans County,37,143,402780.0,0.1561646556432792,629.0,0.17874521565115717,1012.0
North Carolina,Person County,37,145,1681042.0,0.09095549070160056,1529.0,0.10996249668379035,1459.0
North Carolina,Pitt County,37,147,39528432.0,0.053599393975455434,21187.0,0.03400397679635782,10167.0
North Carolina,Polk County,37,149,1437520.0,0.13029383939006067,1873.0,0.15062191365845143,1070.0
North Carolina,Randolph County,37,151,16172952.0,0.037321572462466965,6036.0,0.053409128781578365,6939.0
North Carolina,Richmond County,37,153,3278274.0,0.06027562064671836,1976.0,0.09066875186178135,2435.0
North Carolina,Robeson County,37,155,16250875.0,0.025783227057004622,4190.0,0.043264558422803315,4921.0
North Carolina,Rockingham County,37,157,6954948.0,0.06077687424837684,4227.0,0.036709825100190635,2471.0
North Carolina,Rowan County,37,159,20221410.0,0.04581282907571727,9264.0,0.042919760084085185,7819.0
North Carolina,Rutherford County,37,161,5795152.0,0.07124920968423262,4129.0,0.04822965461277593,1871.0
North Carolina,Sampson County,37,163,4879914.0,0.06321832720822539,3085.0,0.07853462339885962,2431.0
North Carolina,Scotland County,37,165,2830804.0,0.08015390680527511,2269.0,0.12123484564429447,2037.0
North Carolina,Stanly County,37,167,5033980.0,0.06593192662664532,3319.0,0.06927670672613843,2431.0
North Carolina,Stokes County,37,169,1545844.0,0.14923886239491177,2307.0,0.11760268045354694,1908.0
North Carolina,Surry County,37,171,4705140.0,0.055301223768049405,2602.0,0.05224043318675728,2070.0
North Carolina,Swain County,37,173,521811.0,0.1628942279867615,850.0,0.3451552818641426,1362.0
North Carolina,Transylvania County,37,175,3232128.0,0.0738522731772999,2387.0,0.10414021687978846,1538.0
North Carolina,Tyrrell County,37,177,162319.0,0.2612140291647928,424.0,0.40792220635095044,297.0
North Carolina,Union County,37,179,44136414.0,0.03638039103040858,16057.0,0.03754552587949816,13622.0
North Carolina,Vance County,37,181,2249406.0,0.11309652414904202,2544.0,0.10494029861174185,2253.0
North Carolina,Wake County,37,183,555912630.0,0.014641329519712478,81393.0,0.01053788898046801,57743.0
North Carolina,Warren County,37,185,1166760.0,0.11081970585210327,1293.0,0.1877515115309626,1716.0
North Carolina,Washington County,37,187,210996.0,0.39289844357238995,829.0,0.36120517495875665,624.0
North Carolina,Watauga County,37,189,9198392.0,0.08861331415316938,8151.0,0.0839596818951866,4617.0
North Carolina,Wayne County,37,191,21907810.0,0.037123747193352506,8133.0,0.045192196325744664,7835.0
North Carolina,Wilkes County,37,193,4395755.0,0.028823262442970544,1267.0,0.04965967670185006,2073.0
North Carolina,Wilson County,37,195,7199032.0,0.04768696680331467,3433.0,0.05112091967781352,2747.0
North Carolina,Yadkin County,37,197,1302070.0,0.10667629236523382,1389.0,0.09777771488810748,1382.0
North Carolina,Yancey County,37,199,708000.0,0.11242937853107343,796.0,0.1362888181718424,621.0
North Dakota,Adams County,38,001,28990.0,0.24491203863401173,71.0,1.526434558349452,947.0
North Dakota,Barnes County,38,003,431771.0,0.18644142381030684,805.0,0.2715945121417988,1087.0
North Dakota,Benson County,38,005,172588.0,0.11588291190581038,200.0,0.16414069202173293,287.0
North Dakota,Billings County,38,007,3528.0,0.9070294784580499,32.0,0.5847953216374269,5.0
North Dakota,Bottineau County,38,009,299343.0,0.22582789642650739,676.0,0.4172435494021397,663.0
North Dakota,Bowman County,38,011,36720.0,0.3894335511982571,143.0,0.5062441643323996,347.0
North Dakota,Burke County,38,013,25332.0,0.18158850465813992,46.0,0.5647058823529412,60.0
North Dakota,Burleigh County,38,015,12893755.0,0.0457430748451479,5898.0,0.04925797839979007,6384.0
North Dakota,Cass County,38,017,43744935.0,0.03794953632917731,16601.0,0.03101068939080166,14076.0
North Dakota,Cavalier County,38,019,74820.0,0.2632985832665063,197.0,0.3634555053944449,190.0
North Dakota,Dickey County,38,021,143490.0,0.1602899156735661,230.0,0.24424976566443146,271.0
North Dakota,Divide County,38,023,25014.0,0.3038298552810426,76.0,0.6290916530278232,246.0
North Dakota,Dunn County,38,025,120568.0,0.25462809368986794,307.0,0.4749040543727622,443.0
North Dakota,Eddy County,38,027,33210.0,0.39445950015055703,131.0,0.5087948829771769,210.0
North Dakota,Emmons County,38,029,55165.0,0.2284056920148645,126.0,0.7284118357487923,193.0
North Dakota,Foster County,38,031,41470.0,0.4750421991801302,197.0,0.7264066686513844,366.0
North Dakota,Golden Valley County,38,033,31824.0,0.4807692307692308,153.0,0.4120070629782225,84.0
North Dakota,Grand Forks County,38,035,16318400.0,0.050409353858221394,8226.0,0.06100529270779763,6484.0
North Dakota,Grant County,38,037,48027.0,0.37478918108563936,180.0,0.7384615384615384,168.0
North Dakota,Griggs County,38,039,22950.0,0.5664488017429194,130.0,0.6618649016935955,170.0
North Dakota,Hettinger County,38,041,41990.0,0.421528935460824,177.0,0.5861832323001258,205.0
North Dakota,Kidder County,38,043,31772.0,0.9473750472113811,301.0,0.708703460997039,146.0
North Dakota,LaMoure County,38,045,130014.0,0.14152322057624564,184.0,0.34623628336417095,189.0
North Dakota,Logan County,38,047,20664.0,0.30003871467286103,62.0,1.5211640211640212,230.0
North Dakota,McHenry County,38,049,178002.0,0.16404310063931868,292.0,0.3062828644223993,226.0
North Dakota,McIntosh County,38,051,45630.0,0.3922857769011615,179.0,0.5803632391096545,85.0
North Dakota,McKenzie County,38,053,772692.0,0.27514197118644945,2126.0,0.2699572646678361,1993.0
North Dakota,McLean County,38,055,272020.0,0.19153003455628262,521.0,0.30825470533023763,936.0
North Dakota,Mercer County,38,057,221616.0,0.1949317738791423,432.0,0.2847692846282063,545.0
North Dakota,Morton County,38,059,1567383.0,0.18923262533790403,2966.0,0.13107643279882644,2073.0
North Dakota,Mountrail County,38,061,436622.0,0.19742477474795134,862.0,0.26501520350378,950.0
North Dakota,Nelson County,38,063,59283.0,0.27663917143194505,164.0,0.5519144532597448,240.0
North Dakota,Oliver County,38,065,9765.0,1.2493599590373783,122.0,0.23499638467100506,13.0
North Dakota,Pembina County,38,067,270520.0,0.17669673221942925,478.0,0.3347684085510689,451.0
North Dakota,Pierce County,38,069,100350.0,0.3278525161933234,329.0,0.32912983987278577,178.0
North Dakota,Ramsey County,38,071,524906.0,0.16631549267868914,873.0,0.17350107744961338,438.0
North Dakota,Ransom County,38,073,94302.0,0.30434137133888994,287.0,0.3062787136294028,272.0
North Dakota,Renville County,38,075,21060.0,0.641025641025641,135.0,0.5703422053231939,162.0
North Dakota,Richland County,38,077,1407472.0,0.12277331271954256,1728.0,0.17976507913316184,1378.0
North Dakota,Rolette County,38,079,326669.0,0.10377476895573196,339.0,0.14103604584413784,570.0
North Dakota,Sargent County,38,081,92856.0,0.15400189540794348,143.0,0.293238103533374,101.0
North Dakota,Sheridan County,38,083,14025.0,0.6987522281639929,98.0,0.08488964346349745,1.0
North Dakota,Sioux County,38,085,120316.0,0.143788024867848,173.0,0.3315154994259472,231.0
North Dakota,Slope County,38,087,2364.0,0.338409475465313,8.0,2.8169014084507045,72.0
North Dakota,Stark County,38,089,2625666.0,0.09780375721816865,2568.0,0.08352021444401635,2029.0
North Dakota,Steele County,38,091,10722.0,0.6435366536094013,69.0,0.34324942791762014,30.0
North Dakota,Stutsman County,38,093,2043855.0,0.10592727957707371,2165.0,0.09477866510483035,958.0
North Dakota,Towner County,38,095,21530.0,0.6502554575011612,140.0,1.7458348103509393,591.0
North Dakota,Traill County,38,097,363998.0,0.14890191704350023,542.0,0.359481238982624,571.0
North Dakota,Walsh County,38,099,356864.0,0.1207743005738881,431.0,0.22291021671826625,594.0
North Dakota,Ward County,38,101,12368902.0,0.058930048924310335,7289.0,0.05997009230134584,6978.0
North Dakota,Wells County,38,103,34398.0,0.4651433222861794,160.0,0.25310221225014706,185.0
North Dakota,Williams County,38,105,2775552.0,0.14454782327983767,4012.0,0.07953738535214297,3861.0
Ohio,Adams County,39,001,881792.0,0.0834663957032951,736.0,0.11015647740161194,1756.0
Ohio,Allen County,39,003,14945784.0,0.036699312662353475,5485.0,0.05357900457253756,6024.0
Ohio,Ashland County,39,005,3553613.0,0.10274050663367114,3651.0,0.09279114283884213,3274.0
Ohio,Ashtabula County,39,007,8663940.0,0.054478678291862585,4720.0,0.03883541386735691,3392.0
Ohio,Athens County,39,009,11537152.0,0.10430650475958018,12034.0,0.07416265116382857,5085.0
Ohio,Auglaize County,39,011,1887984.0,0.11493741472385359,2170.0,0.0939733898826829,2198.0
Ohio,Belmont County,39,013,4611891.0,0.04835326767263146,2230.0,0.045925357351271165,2915.0
Ohio,Brown County,39,015,1720360.0,0.11857983212815923,2040.0,0.13412160104747115,2819.0
Ohio,Butler County,39,017,100942821.0,0.026494207052129046,26744.0,0.02265990470502471,22444.0
Ohio,Carroll County,39,019,832381.0,0.1255434710787488,1045.0,0.22174370882384709,1971.0
Ohio,Champaign County,39,021,2197692.0,0.11098006454043606,2439.0,0.1468202474828856,2677.0
Ohio,Clark County,39,023,16084409.0,0.042171272814562226,6783.0,0.04502745164044501,6260.0
Ohio,Clermont County,39,025,27042358.0,0.0434651445706029,11754.0,0.03540533466539809,12269.0
Ohio,Clinton County,39,027,2490540.0,0.14253936897219077,3550.0,0.12543519593076372,2540.0
Ohio,Columbiana County,39,029,8925752.0,0.047895124130717504,4275.0,0.046336214014635634,4770.0
Ohio,Coshocton County,39,031,1517376.0,0.1206029355940782,1830.0,0.07911534082914412,1237.0
Ohio,Crawford County,39,033,1980720.0,0.08946241770669251,1772.0,0.12586963677619104,2149.0
Ohio,Cuyahoga County,39,035,595461175.0,0.008218000107227813,48935.0,0.009178847508759358,53266.0
Ohio,Darke County,39,037,3043680.0,0.07881906113651894,2399.0,0.05909151968812253,1654.0
Ohio,Defiance County,39,039,2027106.0,0.09580160090296216,1942.0,0.1069590294593641,1758.0
Ohio,Delaware County,39,041,31965043.0,0.04762702806312508,15224.0,0.038896822407508275,12919.0
Ohio,Erie County,39,043,5299056.0,0.07650419244484301,4054.0,0.05369443894370943,3449.0
Ohio,Fairfield County,39,045,17125524.0,0.06354258123722228,10882.0,0.04107647444415828,8949.0
Ohio,Fayette County,39,047,1272780.0,0.11156680651801569,1420.0,0.21362314602725926,2104.0
Ohio,Franklin County,39,049,631758898.0,0.012034654397538855,76030.0,0.009562695002218229,67983.0
Ohio,Fulton County,39,051,1292731.0,0.10682810267565333,1381.0,0.10782754902498311,1770.0
Ohio,Gallia County,39,053,1690449.0,0.07583783953257389,1282.0,0.14177899398557312,1173.0
Ohio,Geauga County,39,055,6120378.0,0.07223410057352667,4421.0,0.053021157893502674,4477.0
Ohio,Greene County,39,057,44978683.0,0.04163083209884113,18725.0,0.048840951486790525,11892.0
Ohio,Guernsey County,39,059,2350513.0,0.07079305666465151,1664.0,0.08706499987005224,1608.0
Ohio,Hamilton County,39,061,343770014.0,0.013074438772894253,44946.0,0.011833482487640384,42253.0
Ohio,Hancock County,39,063,9139386.0,0.053099847188859295,4853.0,0.07121744331689914,5546.0
Ohio,Hardin County,39,065,2823730.0,0.07773406097608482,2195.0,0.12646111339371313,1699.0
Ohio,Harrison County,39,067,373750.0,0.142876254180602,534.0,0.2996413433322465,919.0
Ohio,Henry County,39,069,1047813.0,0.15336706072553022,1607.0,0.11071709375651867,1449.0
Ohio,Highland County,39,071,1870176.0,0.13945211573670072,2608.0,0.13295681844922932,2599.0
Ohio,Hocking County,39,073,924033.0,0.11395696906928648,1053.0,0.19018049616193272,1573.0
Ohio,Holmes County,39,075,1038936.0,0.16045261690806747,1667.0,0.10153709642092966,1808.0
Ohio,Huron County,39,077,3460800.0,0.08044382801664356,2784.0,0.07190117097372016,3484.0
Ohio,Jackson County,39,079,901656.0,0.13774654635470734,1242.0,0.14030729597939093,1647.0
Ohio,Jefferson County,39,081,8715224.0,0.03395208201189091,2959.0,0.05043562775521539,2906.0
Ohio,Knox County,39,083,5985840.0,0.06450222525159376,3861.0,0.07971688086814618,2824.0
Ohio,Lake County,39,085,31190379.0,0.028220240606887142,8802.0,0.03019785513284628,9950.0
Ohio,Lawrence County,39,087,2554544.0,0.06255519576096555,1598.0,0.0869511977675186,3238.0
Ohio,Licking County,39,089,20055820.0,0.05050902929922586,10130.0,0.040109825151743356,9391.0
Ohio,Logan County,39,091,2544936.0,0.06345935614883831,1615.0,0.10558237454879751,2653.0
Ohio,Lorain County,39,093,62071107.0,0.022517723101023478,13977.0,0.02008148135133614,13487.0
Ohio,Lucas County,39,095,105323616.0,0.018112746907588132,19077.0,0.01654064642854683,19403.0
Ohio,Madison County,39,097,3416634.0,0.127757319045587,4365.0,0.12492393878615758,3369.0
Ohio,Mahoning County,39,099,40739940.0,0.027447266736278942,11182.0,0.03225877669329022,11324.0
Ohio,Marion County,39,101,4959262.0,0.07517247525942368,3728.0,0.06988328287967277,3309.0
Ohio,Medina County,39,103,19518510.0,0.042861878288865285,8366.0,0.04460886139260755,9900.0
Ohio,Meigs County,39,105,773670.0,0.16221386379205605,1255.0,0.16357688113413305,1032.0
Ohio,Mercer County,39,107,2013550.0,0.08472598147550346,1706.0,0.09660028279140931,2081.0
Ohio,Miami County,39,109,9663312.0,0.0577752224082178,5583.0,0.05233187591671767,5608.0
Ohio,Monroe County,39,111,205005.0,0.10292431891905074,211.0,0.12348309110132714,626.0
Ohio,Montgomery County,39,113,171478473.0,0.017138011253459203,29388.0,0.01639163273390873,27764.0
Ohio,Morgan County,39,115,301812.0,0.20443189800273018,617.0,0.2387364724219914,726.0
Ohio,Morrow County,39,117,1461012.0,0.11485189717812037,1678.0,0.11453228212230983,1548.0
Ohio,Muskingum County,39,119,7491000.0,0.04636230142838072,3473.0,0.07018833898688565,4219.0
Ohio,Noble County,39,121,688512.0,0.16368632645473136,1127.0,0.219965586938064,1171.0
Ohio,Ottawa County,39,123,2700100.0,0.08129328543387282,2195.0,0.11242312367337312,1983.0
Ohio,Paulding County,39,125,519540.0,0.225199214689918,1170.0,0.2508460841794175,1263.0
